genome_id	AMR_org	antibiotic	measurement	measurement_unit	laboratory_typing_method	genome_name	POS_QC_amikacin	POS_QC_chloramphenicol	POS_QC_ciprofloxacin	POS_QC_gentamicin	POS_QC_meropenem	POS_QC_amoxicillin	POS_QC_amoxicillin_clavulanic_acid	POS_QC_cefepime	POS_QC_ceftazidime	POS_QC_tigecycline	QC_amikacin	QC_chloramphenicol	QC_ciprofloxacin	QC_gentamicin	QC_meropenem	QC_amoxicillin	QC_amoxicillin_clavulanic_acid	QC_cefepime	QC_ceftazidime	QC_tigecycline
G30	B_ESCHR_COLI	gentamicin	2	mg/L	Agar dilution	Escherichia coli	2	2	0.008	0.25	0.015	8	16	<0.03	0.125	<0.0625	W	P	P	P	P	P	P	P	P	P
G30	B_ESCHR_COLI	meropenem	0.5	mg/L	Agar dilution	Escherichia coli	2	2	0.008	0.25	0.015	8	16	<0.03	0.125	<0.0625	W	P	P	P	P	P	P	P	P	P
G30	B_ESCHR_COLI	amoxicillin	>64	mg/L	Agar dilution	Escherichia coli	2	2	0.008	0.25	0.015	8	16	<0.03	0.125	<0.0625	W	P	P	P	P	P	P	P	P	P
G30	B_ESCHR_COLI	amoxicillin_clavulanic_acid	>64	mg/L	Agar dilution	Escherichia coli	2	2	0.008	0.25	0.015	8	16	<0.03	0.125	<0.0625	W	P	P	P	P	P	P	P	P	P
G30	B_ESCHR_COLI	cefepime	64	mg/L	Agar dilution	Escherichia coli	2	2	0.008	0.25	0.015	8	16	<0.03	0.125	<0.0625	W	P	P	P	P	P	P	P	P	P
G30	B_ESCHR_COLI	ceftazidime	64	mg/L	Agar dilution	Escherichia coli	2	2	0.008	0.25	0.015	8	16	<0.03	0.125	<0.0625	W	P	P	P	P	P	P	P	P	P
G30	B_ESCHR_COLI	tigecycline	0.125	mg/L	Agar dilution	Escherichia coli	2	2	0.008	0.25	0.015	8	16	<0.03	0.125	<0.0625	W	P	P	P	P	P	P	P	P	P
G38	B_ESCHR_COLI	amikacin	2	mg/L	Agar dilution	Escherichia coli	2	2	0.008	0.25	0.015	8	16	<0.03	0.125	<0.0625	P	W	P	W	P	P	P	P	W	P
G38	B_ESCHR_COLI	chloramphenicol	2	mg/L	Agar dilution	Escherichia coli	2	2	0.008	0.25	0.015	8	16	<0.03	0.125	<0.0625	P	W	P	W	P	P	P	P	W	P
G38	B_ESCHR_COLI	ciprofloxacin	0.008	mg/L	Agar dilution	Escherichia coli	2	2	0.008	0.25	0.015	8	16	<0.03	0.125	<0.0625	P	W	P	W	P	P	P	P	W	P
G38	B_ESCHR_COLI	gentamicin	2	mg/L	Agar dilution	Escherichia coli	2	2	0.008	0.25	0.015	8	16	<0.03	0.125	<0.0625	P	W	P	W	P	P	P	P	W	P
G38	B_ESCHR_COLI	meropenem	1	mg/L	Agar dilution	Escherichia coli	2	2	0.008	0.25	0.015	8	16	<0.03	0.125	<0.0625	P	W	P	W	P	P	P	P	W	P
G38	B_ESCHR_COLI	amoxicillin	>64	mg/L	Agar dilution	Escherichia coli	2	2	0.008	0.25	0.015	8	16	<0.03	0.125	<0.0625	P	W	P	W	P	P	P	P	W	P
G38	B_ESCHR_COLI	amoxicillin_clavulanic_acid	>64	mg/L	Agar dilution	Escherichia coli	2	2	0.008	0.25	0.015	8	16	<0.03	0.125	<0.0625	P	W	P	W	P	P	P	P	W	P
G38	B_ESCHR_COLI	cefepime	0.5	mg/L	Agar dilution	Escherichia coli	2	2	0.008	0.25	0.015	8	16	<0.03	0.125	<0.0625	P	W	P	W	P	P	P	P	W	P
G38	B_ESCHR_COLI	ceftazidime	4	mg/L	Agar dilution	Escherichia coli	2	2	0.008	0.25	0.015	8	16	<0.03	0.125	<0.0625	P	W	P	W	P	P	P	P	W	P
G38	B_ESCHR_COLI	tigecycline	0.125	mg/L	Agar dilution	Escherichia coli	2	2	0.008	0.25	0.015	8	16	<0.03	0.125	<0.0625	P	W	P	W	P	P	P	P	W	P
G48	B_ESCHR_COLI	amikacin	>64	mg/L	Agar dilution	Escherichia coli	2	2	0.008	0.25	0.015	8	16	<0.03	0.125	<0.0625	P	P	P	W	P	W	P	W	W	W
G48	B_ESCHR_COLI	chloramphenicol	>64	mg/L	Agar dilution	Escherichia coli	2	2	0.008	0.25	0.015	8	16	<0.03	0.125	<0.0625	P	P	P	W	P	W	P	W	W	W
G48	B_ESCHR_COLI	ciprofloxacin	>4	mg/L	Agar dilution	Escherichia coli	2	2	0.008	0.25	0.015	8	16	<0.03	0.125	<0.0625	P	P	P	W	P	W	P	W	W	W
G48	B_ESCHR_COLI	gentamicin	>64	mg/L	Agar dilution	Escherichia coli	2	2	0.008	0.25	0.015	8	16	<0.03	0.125	<0.0625	P	P	P	W	P	W	P	W	W	W
G48	B_ESCHR_COLI	meropenem	>16	mg/L	Agar dilution	Escherichia coli	2	2	0.008	0.25	0.015	8	16	<0.03	0.125	<0.0625	P	P	P	W	P	W	P	W	W	W
G48	B_ESCHR_COLI	amoxicillin	64	mg/L	Agar dilution	Escherichia coli	2	2	0.008	0.25	0.015	8	16	<0.03	0.125	<0.0625	P	P	P	W	P	W	P	W	W	W
G48	B_ESCHR_COLI	amoxicillin_clavulanic_acid	64	mg/L	Agar dilution	Escherichia coli	2	2	0.008	0.25	0.015	8	16	<0.03	0.125	<0.0625	P	P	P	W	P	W	P	W	W	W
G48	B_ESCHR_COLI	cefepime	1	mg/L	Agar dilution	Escherichia coli	2	2	0.008	0.25	0.015	8	16	<0.03	0.125	<0.0625	P	P	P	W	P	W	P	W	W	W
G48	B_ESCHR_COLI	ceftazidime	1	mg/L	Agar dilution	Escherichia coli	2	2	0.008	0.25	0.015	8	16	<0.03	0.125	<0.0625	P	P	P	W	P	W	P	W	W	W
G48	B_ESCHR_COLI	tigecycline	0.5	mg/L	Agar dilution	Escherichia coli	2	2	0.008	0.25	0.015	8	16	<0.03	0.125	<0.0625	P	P	P	W	P	W	P	W	W	W
F45	B_ESCHR_COLI	amikacin	0.5	mg/L	Agar dilution	Escherichia coli	2	2	0.008	0.25	0.015	8	16	<0.03	0.125	<0.0625	W	W	P	W	W	P	P	W	P	P
F45	B_ESCHR_COLI	chloramphenicol	2	mg/L	Agar dilution	Escherichia coli	2	2	0.008	0.25	0.015	8	16	<0.03	0.125	<0.0625	W	W	P	W	W	P	P	W	P	P
F45	B_ESCHR_COLI	ciprofloxacin	0.008	mg/L	Agar dilution	Escherichia coli	2	2	0.008	0.25	0.015	8	16	<0.03	0.125	<0.0625	W	W	P	W	W	P	P	W	P	P
F45	B_ESCHR_COLI	gentamicin	0.25	mg/L	Agar dilution	Escherichia coli	2	2	0.008	0.25	0.015	8	16	<0.03	0.125	<0.0625	W	W	P	W	W	P	P	W	P	P
F45	B_ESCHR_COLI	meropenem	2	mg/L	Agar dilution	Escherichia coli	2	2	0.008	0.25	0.015	8	16	<0.03	0.125	<0.0625	W	W	P	W	W	P	P	W	P	P
F45	B_ESCHR_COLI	amoxicillin	>64	mg/L	Agar dilution	Escherichia coli	2	2	0.008	0.25	0.015	8	16	<0.03	0.125	<0.0625	W	W	P	W	W	P	P	W	P	P
F45	B_ESCHR_COLI	amoxicillin_clavulanic_acid	>64	mg/L	Agar dilution	Escherichia coli	2	2	0.008	0.25	0.015	8	16	<0.03	0.125	<0.0625	W	W	P	W	W	P	P	W	P	P
F45	B_ESCHR_COLI	cefepime	1	mg/L	Agar dilution	Escherichia coli	2	2	0.008	0.25	0.015	8	16	<0.03	0.125	<0.0625	W	W	P	W	W	P	P	W	P	P
F45	B_ESCHR_COLI	ceftazidime	1	mg/L	Agar dilution	Escherichia coli	2	2	0.008	0.25	0.015	8	16	<0.03	0.125	<0.0625	W	W	P	W	W	P	P	W	P	P
F45	B_ESCHR_COLI	tigecycline	<0.0625	mg/L	Agar dilution	Escherichia coli	2	2	0.008	0.25	0.015	8	16	<0.03	0.125	<0.0625	W	W	P	W	W	P	P	W	P	P
F53	B_ESCHR_COLI	amikacin	32	mg/L	Agar dilution	Escherichia coli	2	2	0.008	0.25	0.015	8	16	<0.03	0.125	<0.0625	P	W	P	P	W	P	P	P	P	P
F53	B_ESCHR_COLI	chloramphenicol	4	mg/L	Agar dilution	Escherichia coli	2	2	0.008	0.25	0.015	8	16	<0.03	0.125	<0.0625	P	W	P	P	W	P	P	P	P	P
F53	B_ESCHR_COLI	ciprofloxacin	>4	mg/L	Agar dilution	Escherichia coli	2	2	0.008	0.25	0.015	8	16	<0.03	0.125	<0.0625	P	W	P	P	W	P	P	P	P	P
F53	B_ESCHR_COLI	gentamicin	>64	mg/L	Agar dilution	Escherichia coli	2	2	0.008	0.25	0.015	8	16	<0.03	0.125	<0.0625	P	W	P	P	W	P	P	P	P	P
F53	B_ESCHR_COLI	meropenem	1	mg/L	Agar dilution	Escherichia coli	2	2	0.008	0.25	0.015	8	16	<0.03	0.125	<0.0625	P	W	P	P	W	P	P	P	P	P
F53	B_ESCHR_COLI	amoxicillin	>64	mg/L	Agar dilution	Escherichia coli	2	2	0.008	0.25	0.015	8	16	<0.03	0.125	<0.0625	P	W	P	P	W	P	P	P	P	P
F53	B_ESCHR_COLI	amoxicillin_clavulanic_acid	>64	mg/L	Agar dilution	Escherichia coli	2	2	0.008	0.25	0.015	8	16	<0.03	0.125	<0.0625	P	W	P	P	W	P	P	P	P	P
F53	B_ESCHR_COLI	cefepime	>64	mg/L	Agar dilution	Escherichia coli	2	2	0.008	0.25	0.015	8	16	<0.03	0.125	<0.0625	P	W	P	P	W	P	P	P	P	P
F53	B_ESCHR_COLI	ceftazidime	>64	mg/L	Agar dilution	Escherichia coli	2	2	0.008	0.25	0.015	8	16	<0.03	0.125	<0.0625	P	W	P	P	W	P	P	P	P	P
F53	B_ESCHR_COLI	tigecycline	0.125	mg/L	Agar dilution	Escherichia coli	2	2	0.008	0.25	0.015	8	16	<0.03	0.125	<0.0625	P	W	P	P	W	P	P	P	P	P
F61	B_ESCHR_COLI	amikacin	2	mg/L	Agar dilution	Escherichia coli	2	2	0.008	0.25	0.015	8	16	<0.03	0.125	<0.0625	W	W	P	W	W	P	P	W	P	P
F61	B_ESCHR_COLI	chloramphenicol	2	mg/L	Agar dilution	Escherichia coli	2	2	0.008	0.25	0.015	8	16	<0.03	0.125	<0.0625	W	W	P	W	W	P	P	W	P	P
F61	B_ESCHR_COLI	ciprofloxacin	0.008	mg/L	Agar dilution	Escherichia coli	2	2	0.008	0.25	0.015	8	16	<0.03	0.125	<0.0625	W	W	P	W	W	P	P	W	P	P
F61	B_ESCHR_COLI	gentamicin	1	mg/L	Agar dilution	Escherichia coli	2	2	0.008	0.25	0.015	8	16	<0.03	0.125	<0.0625	W	W	P	W	W	P	P	W	P	P
F61	B_ESCHR_COLI	meropenem	1	mg/L	Agar dilution	Escherichia coli	2	2	0.008	0.25	0.015	8	16	<0.03	0.125	<0.0625	W	W	P	W	W	P	P	W	P	P
F61	B_ESCHR_COLI	amoxicillin	>64	mg/L	Agar dilution	Escherichia coli	2	2	0.008	0.25	0.015	8	16	<0.03	0.125	<0.0625	W	W	P	W	W	P	P	W	P	P
F61	B_ESCHR_COLI	amoxicillin_clavulanic_acid	>64	mg/L	Agar dilution	Escherichia coli	2	2	0.008	0.25	0.015	8	16	<0.03	0.125	<0.0625	W	W	P	W	W	P	P	W	P	P
F61	B_ESCHR_COLI	cefepime	0.125	mg/L	Agar dilution	Escherichia coli	2	2	0.008	0.25	0.015	8	16	<0.03	0.125	<0.0625	W	W	P	W	W	P	P	W	P	P
F61	B_ESCHR_COLI	ceftazidime	0.25	mg/L	Agar dilution	Escherichia coli	2	2	0.008	0.25	0.015	8	16	<0.03	0.125	<0.0625	W	W	P	W	W	P	P	W	P	P
F61	B_ESCHR_COLI	tigecycline	0.125	mg/L	Agar dilution	Escherichia coli	2	2	0.008	0.25	0.015	8	16	<0.03	0.125	<0.0625	W	W	P	W	W	P	P	W	P	P
F69	B_ESCHR_COLI	amikacin	32	mg/L	Agar dilution	Escherichia coli	2	2	0.008	0.25	0.015	8	16	<0.03	0.125	<0.0625	P	W	P	P	P	P	P	P	P	P
F69	B_ESCHR_COLI	chloramphenicol	2	mg/L	Agar dilution	Escherichia coli	2	2	0.008	0.25	0.015	8	16	<0.03	0.125	<0.0625	P	W	P	P	P	P	P	P	P	P
F69	B_ESCHR_COLI	ciprofloxacin	>4	mg/L	Agar dilution	Escherichia coli	2	2	0.008	0.25	0.015	8	16	<0.03	0.125	<0.0625	P	W	P	P	P	P	P	P	P	P
F69	B_ESCHR_COLI	gentamicin	>64	mg/L	Agar dilution	Escherichia coli	2	2	0.008	0.25	0.015	8	16	<0.03	0.125	<0.0625	P	W	P	P	P	P	P	P	P	P
F69	B_ESCHR_COLI	meropenem	1	mg/L	Agar dilution	Escherichia coli	2	2	0.008	0.25	0.015	8	16	<0.03	0.125	<0.0625	P	W	P	P	P	P	P	P	P	P
F69	B_ESCHR_COLI	amoxicillin	>64	mg/L	Agar dilution	Escherichia coli	2	2	0.008	0.25	0.015	8	16	<0.03	0.125	<0.0625	P	W	P	P	P	P	P	P	P	P
F69	B_ESCHR_COLI	amoxicillin_clavulanic_acid	>64	mg/L	Agar dilution	Escherichia coli	2	2	0.008	0.25	0.015	8	16	<0.03	0.125	<0.0625	P	W	P	P	P	P	P	P	P	P
F69	B_ESCHR_COLI	cefepime	>64	mg/L	Agar dilution	Escherichia coli	2	2	0.008	0.25	0.015	8	16	<0.03	0.125	<0.0625	P	W	P	P	P	P	P	P	P	P
F69	B_ESCHR_COLI	ceftazidime	>64	mg/L	Agar dilution	Escherichia coli	2	2	0.008	0.25	0.015	8	16	<0.03	0.125	<0.0625	P	W	P	P	P	P	P	P	P	P
F69	B_ESCHR_COLI	tigecycline	0.125	mg/L	Agar dilution	Escherichia coli	2	2	0.008	0.25	0.015	8	16	<0.03	0.125	<0.0625	P	W	P	P	P	P	P	P	P	P
F79	B_ESCHR_COLI	amikacin	1	mg/L	Agar dilution	Escherichia coli	2	2	0.008	0.25	0.015	8	16	<0.03	0.125	<0.0625	W	W	P	W	P	P	W	W	W	P
F79	B_ESCHR_COLI	chloramphenicol	2	mg/L	Agar dilution	Escherichia coli	2	2	0.008	0.25	0.015	8	16	<0.03	0.125	<0.0625	W	W	P	W	P	P	W	W	W	P
F79	B_ESCHR_COLI	ciprofloxacin	0.008	mg/L	Agar dilution	Escherichia coli	2	2	0.008	0.25	0.015	8	16	<0.03	0.125	<0.0625	W	W	P	W	P	P	W	W	W	P
F79	B_ESCHR_COLI	gentamicin	1	mg/L	Agar dilution	Escherichia coli	2	2	0.008	0.25	0.015	8	16	<0.03	0.125	<0.0625	W	W	P	W	P	P	W	W	W	P
F79	B_ESCHR_COLI	meropenem	1	mg/L	Agar dilution	Escherichia coli	2	2	0.008	0.25	0.015	8	16	<0.03	0.125	<0.0625	W	W	P	W	P	P	W	W	W	P
F79	B_ESCHR_COLI	amoxicillin	>64	mg/L	Agar dilution	Escherichia coli	2	2	0.008	0.25	0.015	8	16	<0.03	0.125	<0.0625	W	W	P	W	P	P	W	W	W	P
F79	B_ESCHR_COLI	amoxicillin_clavulanic_acid	>64	mg/L	Agar dilution	Escherichia coli	2	2	0.008	0.25	0.015	8	16	<0.03	0.125	<0.0625	W	W	P	W	P	P	W	W	W	P
F79	B_ESCHR_COLI	cefepime	0.25	mg/L	Agar dilution	Escherichia coli	2	2	0.008	0.25	0.015	8	16	<0.03	0.125	<0.0625	W	W	P	W	P	P	W	W	W	P
F79	B_ESCHR_COLI	ceftazidime	0.125	mg/L	Agar dilution	Escherichia coli	2	2	0.008	0.25	0.015	8	16	<0.03	0.125	<0.0625	W	W	P	W	P	P	W	W	W	P
F79	B_ESCHR_COLI	tigecycline	<0.0625	mg/L	Agar dilution	Escherichia coli	2	2	0.008	0.25	0.015	8	16	<0.03	0.125	<0.0625	W	W	P	W	P	P	W	W	W	P
G7	B_ESCHR_COLI	amikacin	1	mg/L	Agar dilution	Escherichia coli	2	2	0.008	0.25	0.015	8	16	<0.03	0.125	<0.0625	W	W	W	W	P	P	P	W	W	W
G7	B_ESCHR_COLI	chloramphenicol	8	mg/L	Agar dilution	Escherichia coli	2	2	0.008	0.25	0.015	8	16	<0.03	0.125	<0.0625	W	W	W	W	P	P	P	W	W	W
G7	B_ESCHR_COLI	ciprofloxacin	0.25	mg/L	Agar dilution	Escherichia coli	2	2	0.008	0.25	0.015	8	16	<0.03	0.125	<0.0625	W	W	W	W	P	P	P	W	W	W
G7	B_ESCHR_COLI	gentamicin	0.25	mg/L	Agar dilution	Escherichia coli	2	2	0.008	0.25	0.015	8	16	<0.03	0.125	<0.0625	W	W	W	W	P	P	P	W	W	W
G7	B_ESCHR_COLI	meropenem	1	mg/L	Agar dilution	Escherichia coli	2	2	0.008	0.25	0.015	8	16	<0.03	0.125	<0.0625	W	W	W	W	P	P	P	W	W	W
G7	B_ESCHR_COLI	amoxicillin	>64	mg/L	Agar dilution	Escherichia coli	2	2	0.008	0.25	0.015	8	16	<0.03	0.125	<0.0625	W	W	W	W	P	P	P	W	W	W
G7	B_ESCHR_COLI	amoxicillin_clavulanic_acid	>64	mg/L	Agar dilution	Escherichia coli	2	2	0.008	0.25	0.015	8	16	<0.03	0.125	<0.0625	W	W	W	W	P	P	P	W	W	W
G7	B_ESCHR_COLI	cefepime	0.125	mg/L	Agar dilution	Escherichia coli	2	2	0.008	0.25	0.015	8	16	<0.03	0.125	<0.0625	W	W	W	W	P	P	P	W	W	W
G7	B_ESCHR_COLI	ceftazidime	0.125	mg/L	Agar dilution	Escherichia coli	2	2	0.008	0.25	0.015	8	16	<0.03	0.125	<0.0625	W	W	W	W	P	P	P	W	W	W
G7	B_ESCHR_COLI	tigecycline	0.125	mg/L	Agar dilution	Escherichia coli	2	2	0.008	0.25	0.015	8	16	<0.03	0.125	<0.0625	W	W	W	W	P	P	P	W	W	W
G15	B_ESCHR_COLI	amikacin	2	mg/L	Agar dilution	Escherichia coli	2	2	0.008	0.25	0.015	8	16	<0.03	0.125	<0.0625	W	W	W	W	W	P	P	W	P	P
G15	B_ESCHR_COLI	chloramphenicol	4	mg/L	Agar dilution	Escherichia coli	2	2	0.008	0.25	0.015	8	16	<0.03	0.125	<0.0625	W	W	W	W	W	P	P	W	P	P
G15	B_ESCHR_COLI	ciprofloxacin	0.25	mg/L	Agar dilution	Escherichia coli	2	2	0.008	0.25	0.015	8	16	<0.03	0.125	<0.0625	W	W	W	W	W	P	P	W	P	P
G15	B_ESCHR_COLI	gentamicin	0.25	mg/L	Agar dilution	Escherichia coli	2	2	0.008	0.25	0.015	8	16	<0.03	0.125	<0.0625	W	W	W	W	W	P	P	W	P	P
G15	B_ESCHR_COLI	meropenem	0.5	mg/L	Agar dilution	Escherichia coli	2	2	0.008	0.25	0.015	8	16	<0.03	0.125	<0.0625	W	W	W	W	W	P	P	W	P	P
G15	B_ESCHR_COLI	amoxicillin	>64	mg/L	Agar dilution	Escherichia coli	2	2	0.008	0.25	0.015	8	16	<0.03	0.125	<0.0625	W	W	W	W	W	P	P	W	P	P
G15	B_ESCHR_COLI	amoxicillin_clavulanic_acid	>64	mg/L	Agar dilution	Escherichia coli	2	2	0.008	0.25	0.015	8	16	<0.03	0.125	<0.0625	W	W	W	W	W	P	P	W	P	P
G15	B_ESCHR_COLI	cefepime	0.125	mg/L	Agar dilution	Escherichia coli	2	2	0.008	0.25	0.015	8	16	<0.03	0.125	<0.0625	W	W	W	W	W	P	P	W	P	P
G15	B_ESCHR_COLI	ceftazidime	0.25	mg/L	Agar dilution	Escherichia coli	2	2	0.008	0.25	0.015	8	16	<0.03	0.125	<0.0625	W	W	W	W	W	P	P	W	P	P
G15	B_ESCHR_COLI	tigecycline	0.125	mg/L	Agar dilution	Escherichia coli	2	2	0.008	0.25	0.015	8	16	<0.03	0.125	<0.0625	W	W	W	W	W	P	P	W	P	P
G31	B_ESCHR_COLI	amikacin	2	mg/L	Agar dilution	Escherichia coli	2	2	0.008	0.25	0.015	8	16	<0.03	0.125	<0.0625	W	W	P	W	W	P	P	P	W	P
G31	B_ESCHR_COLI	chloramphenicol	2	mg/L	Agar dilution	Escherichia coli	2	2	0.008	0.25	0.015	8	16	<0.03	0.125	<0.0625	W	W	P	W	W	P	P	P	W	P
G31	B_ESCHR_COLI	ciprofloxacin	0.008	mg/L	Agar dilution	Escherichia coli	2	2	0.008	0.25	0.015	8	16	<0.03	0.125	<0.0625	W	W	P	W	W	P	P	P	W	P
G31	B_ESCHR_COLI	gentamicin	2	mg/L	Agar dilution	Escherichia coli	2	2	0.008	0.25	0.015	8	16	<0.03	0.125	<0.0625	W	W	P	W	W	P	P	P	W	P
G31	B_ESCHR_COLI	meropenem	0.5	mg/L	Agar dilution	Escherichia coli	2	2	0.008	0.25	0.015	8	16	<0.03	0.125	<0.0625	W	W	P	W	W	P	P	P	W	P
G31	B_ESCHR_COLI	amoxicillin	>64	mg/L	Agar dilution	Escherichia coli	2	2	0.008	0.25	0.015	8	16	<0.03	0.125	<0.0625	W	W	P	W	W	P	P	P	W	P
G31	B_ESCHR_COLI	amoxicillin_clavulanic_acid	>64	mg/L	Agar dilution	Escherichia coli	2	2	0.008	0.25	0.015	8	16	<0.03	0.125	<0.0625	W	W	P	W	W	P	P	P	W	P
G31	B_ESCHR_COLI	cefepime	0.25	mg/L	Agar dilution	Escherichia coli	2	2	0.008	0.25	0.015	8	16	<0.03	0.125	<0.0625	W	W	P	W	W	P	P	P	W	P
G31	B_ESCHR_COLI	ceftazidime	0.125	mg/L	Agar dilution	Escherichia coli	2	2	0.008	0.25	0.015	8	16	<0.03	0.125	<0.0625	W	W	P	W	W	P	P	P	W	P
G31	B_ESCHR_COLI	tigecycline	<0.0625	mg/L	Agar dilution	Escherichia coli	2	2	0.008	0.25	0.015	8	16	<0.03	0.125	<0.0625	W	W	P	W	W	P	P	P	W	P
G39	B_ESCHR_COLI	amikacin	2	mg/L	Agar dilution	Escherichia coli	2	2	0.008	0.25	0.015	8	16	<0.03	0.125	<0.0625	P	W	P	W	P	P	P	W	P	P
G39	B_ESCHR_COLI	chloramphenicol	1	mg/L	Agar dilution	Escherichia coli	2	2	0.008	0.25	0.015	8	16	<0.03	0.125	<0.0625	P	W	P	W	P	P	P	W	P	P
G39	B_ESCHR_COLI	ciprofloxacin	0.008	mg/L	Agar dilution	Escherichia coli	2	2	0.008	0.25	0.015	8	16	<0.03	0.125	<0.0625	P	W	P	W	P	P	P	W	P	P
G39	B_ESCHR_COLI	gentamicin	0.25	mg/L	Agar dilution	Escherichia coli	2	2	0.008	0.25	0.015	8	16	<0.03	0.125	<0.0625	P	W	P	W	P	P	P	W	P	P
G39	B_ESCHR_COLI	meropenem	1	mg/L	Agar dilution	Escherichia coli	2	2	0.008	0.25	0.015	8	16	<0.03	0.125	<0.0625	P	W	P	W	P	P	P	W	P	P
G39	B_ESCHR_COLI	amoxicillin	>64	mg/L	Agar dilution	Escherichia coli	2	2	0.008	0.25	0.015	8	16	<0.03	0.125	<0.0625	P	W	P	W	P	P	P	W	P	P
G39	B_ESCHR_COLI	amoxicillin_clavulanic_acid	>64	mg/L	Agar dilution	Escherichia coli	2	2	0.008	0.25	0.015	8	16	<0.03	0.125	<0.0625	P	W	P	W	P	P	P	W	P	P
G39	B_ESCHR_COLI	cefepime	0.25	mg/L	Agar dilution	Escherichia coli	2	2	0.008	0.25	0.015	8	16	<0.03	0.125	<0.0625	P	W	P	W	P	P	P	W	P	P
G39	B_ESCHR_COLI	ceftazidime	0.25	mg/L	Agar dilution	Escherichia coli	2	2	0.008	0.25	0.015	8	16	<0.03	0.125	<0.0625	P	W	P	W	P	P	P	W	P	P
G39	B_ESCHR_COLI	tigecycline	0.125	mg/L	Agar dilution	Escherichia coli	2	2	0.008	0.25	0.015	8	16	<0.03	0.125	<0.0625	P	W	P	W	P	P	P	W	P	P
G49	B_ESCHR_COLI	amikacin	<0.03	mg/L	Agar dilution	Escherichia coli	2	2	0.008	0.25	0.015	8	16	<0.03	0.125	<0.0625	F	F	F	F	W	F	F	F	F	F
G49	B_ESCHR_COLI	chloramphenicol	<0.03	mg/L	Agar dilution	Escherichia coli	2	2	0.008	0.25	0.015	8	16	<0.03	0.125	<0.0625	F	F	F	F	W	F	F	F	F	F
G49	B_ESCHR_COLI	ciprofloxacin	0.008	mg/L	Agar dilution	Escherichia coli	2	2	0.008	0.25	0.015	8	16	<0.03	0.125	<0.0625	F	F	F	F	W	F	F	F	F	F
G49	B_ESCHR_COLI	gentamicin	<0.125	mg/L	Agar dilution	Escherichia coli	2	2	0.008	0.25	0.015	8	16	<0.03	0.125	<0.0625	F	F	F	F	W	F	F	F	F	F
G49	B_ESCHR_COLI	meropenem	>16	mg/L	Agar dilution	Escherichia coli	2	2	0.008	0.25	0.015	8	16	<0.03	0.125	<0.0625	F	F	F	F	W	F	F	F	F	F
G49	B_ESCHR_COLI	amoxicillin	0.015	mg/L	Agar dilution	Escherichia coli	2	2	0.008	0.25	0.015	8	16	<0.03	0.125	<0.0625	F	F	F	F	W	F	F	F	F	F
G49	B_ESCHR_COLI	amoxicillin_clavulanic_acid	0.015	mg/L	Agar dilution	Escherichia coli	2	2	0.008	0.25	0.015	8	16	<0.03	0.125	<0.0625	F	F	F	F	W	F	F	F	F	F
G49	B_ESCHR_COLI	cefepime	<0.03	mg/L	Agar dilution	Escherichia coli	2	2	0.008	0.25	0.015	8	16	<0.03	0.125	<0.0625	F	F	F	F	W	F	F	F	F	F
G49	B_ESCHR_COLI	ceftazidime	0.015	mg/L	Agar dilution	Escherichia coli	2	2	0.008	0.25	0.015	8	16	<0.03	0.125	<0.0625	F	F	F	F	W	F	F	F	F	F
G49	B_ESCHR_COLI	tigecycline	<0.0625	mg/L	Agar dilution	Escherichia coli	2	2	0.008	0.25	0.015	8	16	<0.03	0.125	<0.0625	F	F	F	F	W	F	F	F	F	F
G52	B_ESCHR_COLI	amikacin	1	mg/L	Agar dilution	Escherichia coli	1	2	0.008	>64	0.03	16	16	<0.03	0.125	<0.0625	W	W	P	W	W	P	P	W	W	P
G52	B_ESCHR_COLI	chloramphenicol	4	mg/L	Agar dilution	Escherichia coli	1	2	0.008	>64	0.03	16	16	<0.03	0.125	<0.0625	W	W	P	W	W	P	P	W	W	P
G52	B_ESCHR_COLI	ciprofloxacin	>4	mg/L	Agar dilution	Escherichia coli	1	2	0.008	>64	0.03	16	16	<0.03	0.125	<0.0625	W	W	P	W	W	P	P	W	W	P
G52	B_ESCHR_COLI	gentamicin	1	mg/L	Agar dilution	Escherichia coli	1	2	0.008	>64	0.03	16	16	<0.03	0.125	<0.0625	W	W	P	W	W	P	P	W	W	P
G52	B_ESCHR_COLI	meropenem	0.25	mg/L	Agar dilution	Escherichia coli	1	2	0.008	>64	0.03	16	16	<0.03	0.125	<0.0625	W	W	P	W	W	P	P	W	W	P
G52	B_ESCHR_COLI	amoxicillin	>64	mg/L	Agar dilution	Escherichia coli	1	2	0.008	>64	0.03	16	16	<0.03	0.125	<0.0625	W	W	P	W	W	P	P	W	W	P
G52	B_ESCHR_COLI	amoxicillin_clavulanic_acid	>64	mg/L	Agar dilution	Escherichia coli	1	2	0.008	>64	0.03	16	16	<0.03	0.125	<0.0625	W	W	P	W	W	P	P	W	W	P
G52	B_ESCHR_COLI	cefepime	8	mg/L	Agar dilution	Escherichia coli	1	2	0.008	>64	0.03	16	16	<0.03	0.125	<0.0625	W	W	P	W	W	P	P	W	W	P
G52	B_ESCHR_COLI	ceftazidime	2	mg/L	Agar dilution	Escherichia coli	1	2	0.008	>64	0.03	16	16	<0.03	0.125	<0.0625	W	W	P	W	W	P	P	W	W	P
