POS_QC_amikacin	POS_QC_chloramphenicol	POS_QC_ciprofloxacin	POS_QC_gentamicin	POS_QC_meropenem	POS_QC_amoxicillin	POS_QC_amoxicillin_clavulanic_acid	POS_QC_cefepime	POS_QC_ceftazidime	POS_QC_tigecycline	QC_amikacin	QC_chloramphenicol	QC_ciprofloxacin	QC_gentamicin	QC_meropenem	QC_amoxicillin	QC_amoxicillin_clavulanic_acid	QC_cefepime	QC_ceftazidime	QC_tigecycline	genome_id	date_collected	lca_class	AMR_org	antibiotic	measurement	laboratory_typing_method	measurement_unit	resistant_phenotype
1	2	0.008	>64	0.03	16	16	<0.03	0.125	<0.0625	W	W	W	W	W	P	P	W	W	P	G76	2019-06-30	6	B_ESCHR_COLI	amoxicillin	>64	Agar dilution	mg/L	NA
1	2	0.008	>64	0.03	16	16	<0.03	0.125	<0.0625	W	W	W	W	W	P	P	W	W	P	G76	2019-06-30	6	B_ESCHR_COLI	amoxicillin_clavulanic_acid	>64	Agar dilution	mg/L	NA
1	2	0.008	>64	0.03	16	16	<0.03	0.125	<0.0625	W	W	W	W	W	P	P	W	W	P	G76	2019-06-30	6	B_ESCHR_COLI	cefepime	0.125	Agar dilution	mg/L	NA
1	2	0.008	>64	0.03	16	16	<0.03	0.125	<0.0625	W	W	W	W	W	P	P	W	W	P	G76	2019-06-30	6	B_ESCHR_COLI	ceftazidime	2	Agar dilution	mg/L	NA
1	2	0.008	>64	0.03	16	16	<0.03	0.125	<0.0625	W	W	W	W	W	P	P	W	W	P	G76	2019-06-30	6	B_ESCHR_COLI	tigecycline	<0.0625	Agar dilution	mg/L	NA
1	2	0.008	>64	0.03	16	16	<0.03	0.125	<0.0625	W	W	W	W	W	P	P	W	W	P	G76	2019-06-30	6	B_ESCHR_COLI	Co-amoxyclav	NA	Disk diffusion	NA	R
1	2	0.008	>64	0.03	16	16	<0.03	0.125	<0.0625	W	W	W	W	W	P	P	W	W	P	G76	2019-06-30	6	B_ESCHR_COLI	Piperacillin/Tazobactam	NA	Disk diffusion	NA	R
1	2	0.008	>64	0.03	16	16	<0.03	0.125	<0.0625	W	W	W	W	W	P	P	W	W	P	G76	2019-06-30	6	B_ESCHR_COLI	Cefalexin	NA	Disk diffusion	NA	S
1	2	0.008	>64	0.03	16	16	<0.03	0.125	<0.0625	W	W	W	W	W	P	P	W	W	P	G76	2019-06-30	6	B_ESCHR_COLI	Cefpodoxime	NA	Disk diffusion	NA	S
1	2	0.008	>64	0.03	16	16	<0.03	0.125	<0.0625	W	W	W	W	W	P	P	W	W	P	G76	2019-06-30	6	B_ESCHR_COLI	Cefoxitin	NA	Disk diffusion	NA	S
1	2	0.008	>64	0.03	16	16	<0.03	0.125	<0.0625	W	W	W	W	W	P	P	W	W	P	G76	2019-06-30	6	B_ESCHR_COLI	Ceftazidime/avibactam	NA	Disk diffusion	NA	S
1	2	0.008	>64	0.03	16	16	<0.03	0.125	<0.0625	W	W	W	W	W	P	P	W	W	P	G76	2019-06-30	6	B_ESCHR_COLI	Ciprofloxacin	NA	Disk diffusion	NA	S
1	2	0.008	>64	0.03	16	16	<0.03	0.125	<0.0625	W	W	W	W	W	P	P	W	W	P	G76	2019-06-30	6	B_ESCHR_COLI	Gentamicin	NA	Disk diffusion	NA	S
1	2	0.008	>64	0.03	16	16	<0.03	0.125	<0.0625	W	W	W	W	W	P	P	W	W	P	G76	2019-06-30	6	B_ESCHR_COLI	Amikacin	NA	Disk diffusion	NA	S
1	2	0.008	>64	0.03	16	16	<0.03	0.125	<0.0625	W	W	W	W	W	P	P	W	W	P	G76	2019-06-30	6	B_ESCHR_COLI	Tigecycline	NA	Disk diffusion	NA	S
1	2	0.008	>64	0.03	16	16	<0.03	0.125	<0.0625	W	W	W	W	W	P	P	W	W	P	G76	2019-06-30	6	B_ESCHR_COLI	Meropenem	NA	Disk diffusion	NA	R
1	2	0.008	>64	0.03	16	16	<0.03	0.125	<0.0625	W	W	W	W	W	P	P	W	W	P	G76	2019-06-30	6	B_ESCHR_COLI	Ertapenem	NA	Disk diffusion	NA	R
1	2	0.008	>64	0.03	16	16	<0.03	0.125	<0.0625	W	W	W	W	W	P	P	W	W	P	G76	2019-06-30	6	B_ESCHR_COLI	Ampicillin	NA	Disk diffusion	NA	R
1	2	0.008	>64	0.03	16	16	<0.03	0.125	<0.0625	W	W	W	W	P	P	P	W	P	P	H4	2019-08-23	6	B_ESCHR_COLI	amikacin	2	Agar dilution	mg/L	NA
1	2	0.008	>64	0.03	16	16	<0.03	0.125	<0.0625	W	W	W	W	P	P	P	W	P	P	H4	2019-08-23	6	B_ESCHR_COLI	chloramphenicol	8	Agar dilution	mg/L	NA
1	2	0.008	>64	0.03	16	16	<0.03	0.125	<0.0625	W	W	W	W	P	P	P	W	P	P	H4	2019-08-23	6	B_ESCHR_COLI	ciprofloxacin	0.125	Agar dilution	mg/L	NA
1	2	0.008	>64	0.03	16	16	<0.03	0.125	<0.0625	W	W	W	W	P	P	P	W	P	P	H4	2019-08-23	6	B_ESCHR_COLI	gentamicin	4	Agar dilution	mg/L	NA
1	2	0.008	>64	0.03	16	16	<0.03	0.125	<0.0625	W	W	W	W	P	P	P	W	P	P	H4	2019-08-23	6	B_ESCHR_COLI	meropenem	0.5	Agar dilution	mg/L	NA
1	2	0.008	>64	0.03	16	16	<0.03	0.125	<0.0625	W	W	W	W	P	P	P	W	P	P	H4	2019-08-23	6	B_ESCHR_COLI	amoxicillin	>64	Agar dilution	mg/L	NA
1	2	0.008	>64	0.03	16	16	<0.03	0.125	<0.0625	W	W	W	W	P	P	P	W	P	P	H4	2019-08-23	6	B_ESCHR_COLI	amoxicillin_clavulanic_acid	>64	Agar dilution	mg/L	NA
1	2	0.008	>64	0.03	16	16	<0.03	0.125	<0.0625	W	W	W	W	P	P	P	W	P	P	H4	2019-08-23	6	B_ESCHR_COLI	cefepime	0.125	Agar dilution	mg/L	NA
1	2	0.008	>64	0.03	16	16	<0.03	0.125	<0.0625	W	W	W	W	P	P	P	W	P	P	H4	2019-08-23	6	B_ESCHR_COLI	ceftazidime	0.25	Agar dilution	mg/L	NA
1	2	0.008	>64	0.03	16	16	<0.03	0.125	<0.0625	W	W	W	W	P	P	P	W	P	P	H4	2019-08-23	6	B_ESCHR_COLI	tigecycline	0.125	Agar dilution	mg/L	NA
1	2	0.008	>64	0.03	16	16	<0.03	0.125	<0.0625	W	W	W	W	P	P	P	W	P	P	H4	2019-08-23	6	B_ESCHR_COLI	Co-amoxyclav	NA	Disk diffusion	NA	R
1	2	0.008	>64	0.03	16	16	<0.03	0.125	<0.0625	W	W	W	W	P	P	P	W	P	P	H4	2019-08-23	6	B_ESCHR_COLI	Piperacillin/Tazobactam	NA	Disk diffusion	NA	R
1	2	0.008	>64	0.03	16	16	<0.03	0.125	<0.0625	W	W	W	W	P	P	P	W	P	P	H4	2019-08-23	6	B_ESCHR_COLI	Cefalexin	NA	Disk diffusion	NA	S
1	2	0.008	>64	0.03	16	16	<0.03	0.125	<0.0625	W	W	W	W	P	P	P	W	P	P	H4	2019-08-23	6	B_ESCHR_COLI	Cefpodoxime	NA	Disk diffusion	NA	S
1	2	0.008	>64	0.03	16	16	<0.03	0.125	<0.0625	W	W	W	W	P	P	P	W	P	P	H4	2019-08-23	6	B_ESCHR_COLI	Cefoxitin	NA	Disk diffusion	NA	S
1	2	0.008	>64	0.03	16	16	<0.03	0.125	<0.0625	W	W	W	W	P	P	P	W	P	P	H4	2019-08-23	6	B_ESCHR_COLI	Ciprofloxacin	NA	Disk diffusion	NA	S
1	2	0.008	>64	0.03	16	16	<0.03	0.125	<0.0625	W	W	W	W	P	P	P	W	P	P	H4	2019-08-23	6	B_ESCHR_COLI	Gentamicin	NA	Disk diffusion	NA	S
1	2	0.008	>64	0.03	16	16	<0.03	0.125	<0.0625	W	W	W	W	P	P	P	W	P	P	H4	2019-08-23	6	B_ESCHR_COLI	Amikacin	NA	Disk diffusion	NA	S
1	2	0.008	>64	0.03	16	16	<0.03	0.125	<0.0625	W	W	W	W	P	P	P	W	P	P	H4	2019-08-23	6	B_ESCHR_COLI	Tigecycline	NA	Disk diffusion	NA	S
1	2	0.008	>64	0.03	16	16	<0.03	0.125	<0.0625	W	W	W	W	P	P	P	W	P	P	H4	2019-08-23	6	B_ESCHR_COLI	Meropenem	NA	Disk diffusion	NA	R
1	2	0.008	>64	0.03	16	16	<0.03	0.125	<0.0625	W	W	W	W	P	P	P	W	P	P	H4	2019-08-23	6	B_ESCHR_COLI	Ertapenem	NA	Disk diffusion	NA	R
1	2	0.008	>64	0.03	16	16	<0.03	0.125	<0.0625	W	W	W	W	P	P	P	W	P	P	H4	2019-08-23	6	B_ESCHR_COLI	Ampicillin	NA	Disk diffusion	NA	R
1	2	0.008	>64	0.03	16	16	<0.03	0.125	<0.0625	W	W	P	P	W	P	P	W	W	P	H13	2019-11-12	6	B_ESCHR_COLI	amikacin	2	Agar dilution	mg/L	NA
1	2	0.008	>64	0.03	16	16	<0.03	0.125	<0.0625	W	W	P	P	W	P	P	W	W	P	H13	2019-11-12	6	B_ESCHR_COLI	chloramphenicol	2	Agar dilution	mg/L	NA
1	2	0.008	>64	0.03	16	16	<0.03	0.125	<0.0625	W	W	P	P	W	P	P	W	W	P	H13	2019-11-12	6	B_ESCHR_COLI	ciprofloxacin	0.008	Agar dilution	mg/L	NA
1	2	0.008	>64	0.03	16	16	<0.03	0.125	<0.0625	W	W	P	P	W	P	P	W	W	P	H13	2019-11-12	6	B_ESCHR_COLI	gentamicin	2	Agar dilution	mg/L	NA
1	2	0.008	>64	0.03	16	16	<0.03	0.125	<0.0625	W	W	P	P	W	P	P	W	W	P	H13	2019-11-12	6	B_ESCHR_COLI	meropenem	0.25	Agar dilution	mg/L	NA
1	2	0.008	>64	0.03	16	16	<0.03	0.125	<0.0625	W	W	P	P	W	P	P	W	W	P	H13	2019-11-12	6	B_ESCHR_COLI	amoxicillin	>64	Agar dilution	mg/L	NA
1	2	0.008	>64	0.03	16	16	<0.03	0.125	<0.0625	W	W	P	P	W	P	P	W	W	P	H13	2019-11-12	6	B_ESCHR_COLI	amoxicillin_clavulanic_acid	>64	Agar dilution	mg/L	NA
1	2	0.008	>64	0.03	16	16	<0.03	0.125	<0.0625	W	W	P	P	W	P	P	W	W	P	H13	2019-11-12	6	B_ESCHR_COLI	cefepime	0.25	Agar dilution	mg/L	NA
1	2	0.008	>64	0.03	16	16	<0.03	0.125	<0.0625	W	W	P	P	W	P	P	W	W	P	H13	2019-11-12	6	B_ESCHR_COLI	ceftazidime	0.25	Agar dilution	mg/L	NA
1	2	0.008	>64	0.03	16	16	<0.03	0.125	<0.0625	W	W	P	P	W	P	P	W	W	P	H13	2019-11-12	6	B_ESCHR_COLI	tigecycline	<0.0625	Agar dilution	mg/L	NA
1	2	0.008	>64	0.03	16	16	<0.03	0.125	<0.0625	W	W	P	P	W	P	P	W	W	P	H13	2019-11-12	6	B_ESCHR_COLI	Co-amoxyclav	NA	Disk diffusion	NA	R
1	2	0.008	>64	0.03	16	16	<0.03	0.125	<0.0625	W	W	P	P	W	P	P	W	W	P	H13	2019-11-12	6	B_ESCHR_COLI	Piperacillin/Tazobactam	NA	Disk diffusion	NA	R
1	2	0.008	>64	0.03	16	16	<0.03	0.125	<0.0625	W	W	P	P	W	P	P	W	W	P	H13	2019-11-12	6	B_ESCHR_COLI	Cefalexin	NA	Disk diffusion	NA	S
1	2	0.008	>64	0.03	16	16	<0.03	0.125	<0.0625	W	W	P	P	W	P	P	W	W	P	H13	2019-11-12	6	B_ESCHR_COLI	Cefpodoxime	NA	Disk diffusion	NA	S
1	2	0.008	>64	0.03	16	16	<0.03	0.125	<0.0625	W	W	P	P	W	P	P	W	W	P	H13	2019-11-12	6	B_ESCHR_COLI	Cefoxitin	NA	Disk diffusion	NA	S
1	2	0.008	>64	0.03	16	16	<0.03	0.125	<0.0625	W	W	P	P	W	P	P	W	W	P	H13	2019-11-12	6	B_ESCHR_COLI	Ceftazidime/avibactam	NA	Disk diffusion	NA	S
1	2	0.008	>64	0.03	16	16	<0.03	0.125	<0.0625	W	W	P	P	W	P	P	W	W	P	H13	2019-11-12	6	B_ESCHR_COLI	Ciprofloxacin	NA	Disk diffusion	NA	S
1	2	0.008	>64	0.03	16	16	<0.03	0.125	<0.0625	W	W	P	P	W	P	P	W	W	P	H13	2019-11-12	6	B_ESCHR_COLI	Gentamicin	NA	Disk diffusion	NA	S
1	2	0.008	>64	0.03	16	16	<0.03	0.125	<0.0625	W	W	P	P	W	P	P	W	W	P	H13	2019-11-12	6	B_ESCHR_COLI	Amikacin	NA	Disk diffusion	NA	S
1	2	0.008	>64	0.03	16	16	<0.03	0.125	<0.0625	W	W	P	P	W	P	P	W	W	P	H13	2019-11-12	6	B_ESCHR_COLI	Tigecycline	NA	Disk diffusion	NA	S
1	2	0.008	>64	0.03	16	16	<0.03	0.125	<0.0625	W	W	P	P	W	P	P	W	W	P	H13	2019-11-12	6	B_ESCHR_COLI	Meropenem	NA	Disk diffusion	NA	R
1	2	0.008	>64	0.03	16	16	<0.03	0.125	<0.0625	W	W	P	P	W	P	P	W	W	P	H13	2019-11-12	6	B_ESCHR_COLI	Ertapenem	NA	Disk diffusion	NA	R
1	2	0.008	>64	0.03	16	16	<0.03	0.125	<0.0625	W	W	P	P	W	P	P	W	W	P	H13	2019-11-12	6	B_ESCHR_COLI	Ampicillin	NA	Disk diffusion	NA	R
1	2	0.008	>64	0.03	16	16	<0.03	0.125	<0.0625	W	W	P	P	W	P	P	P	W	P	H21	2020-01-31	6	B_ESCHR_COLI	amikacin	2	Agar dilution	mg/L	NA
1	2	0.008	>64	0.03	16	16	<0.03	0.125	<0.0625	W	W	P	P	W	P	P	P	W	P	H21	2020-01-31	6	B_ESCHR_COLI	chloramphenicol	4	Agar dilution	mg/L	NA
1	2	0.008	>64	0.03	16	16	<0.03	0.125	<0.0625	W	W	P	P	W	P	P	P	W	P	H21	2020-01-31	6	B_ESCHR_COLI	ciprofloxacin	0.008	Agar dilution	mg/L	NA
1	2	0.008	>64	0.03	16	16	<0.03	0.125	<0.0625	W	W	P	P	W	P	P	P	W	P	H21	2020-01-31	6	B_ESCHR_COLI	gentamicin	2	Agar dilution	mg/L	NA
1	2	0.008	>64	0.03	16	16	<0.03	0.125	<0.0625	W	W	P	P	W	P	P	P	W	P	H21	2020-01-31	6	B_ESCHR_COLI	meropenem	1	Agar dilution	mg/L	NA
1	2	0.008	>64	0.03	16	16	<0.03	0.125	<0.0625	W	W	P	P	W	P	P	P	W	P	H21	2020-01-31	6	B_ESCHR_COLI	amoxicillin	>64	Agar dilution	mg/L	NA
1	2	0.008	>64	0.03	16	16	<0.03	0.125	<0.0625	W	W	P	P	W	P	P	P	W	P	H21	2020-01-31	6	B_ESCHR_COLI	amoxicillin_clavulanic_acid	>64	Agar dilution	mg/L	NA
1	2	0.008	>64	0.03	16	16	<0.03	0.125	<0.0625	W	W	P	P	W	P	P	P	W	P	H21	2020-01-31	6	B_ESCHR_COLI	cefepime	0.5	Agar dilution	mg/L	NA
1	2	0.008	>64	0.03	16	16	<0.03	0.125	<0.0625	W	W	P	P	W	P	P	P	W	P	H21	2020-01-31	6	B_ESCHR_COLI	ceftazidime	0.5	Agar dilution	mg/L	NA
1	2	0.008	>64	0.03	16	16	<0.03	0.125	<0.0625	W	W	P	P	W	P	P	P	W	P	H21	2020-01-31	6	B_ESCHR_COLI	tigecycline	0.125	Agar dilution	mg/L	NA
1	2	0.008	>64	0.03	16	16	<0.03	0.125	<0.0625	W	W	P	P	W	P	P	P	W	P	H21	2020-01-31	6	B_ESCHR_COLI	Co-amoxyclav	NA	Disk diffusion	NA	R
1	2	0.008	>64	0.03	16	16	<0.03	0.125	<0.0625	W	W	P	P	W	P	P	P	W	P	H21	2020-01-31	6	B_ESCHR_COLI	Piperacillin/Tazobactam	NA	Disk diffusion	NA	R
1	2	0.008	>64	0.03	16	16	<0.03	0.125	<0.0625	W	W	P	P	W	P	P	P	W	P	H21	2020-01-31	6	B_ESCHR_COLI	Cefalexin	NA	Disk diffusion	NA	S
1	2	0.008	>64	0.03	16	16	<0.03	0.125	<0.0625	W	W	P	P	W	P	P	P	W	P	H21	2020-01-31	6	B_ESCHR_COLI	Cefpodoxime	NA	Disk diffusion	NA	S
1	2	0.008	>64	0.03	16	16	<0.03	0.125	<0.0625	W	W	P	P	W	P	P	P	W	P	H21	2020-01-31	6	B_ESCHR_COLI	Cefoxitin	NA	Disk diffusion	NA	S
1	2	0.008	>64	0.03	16	16	<0.03	0.125	<0.0625	W	W	P	P	W	P	P	P	W	P	H21	2020-01-31	6	B_ESCHR_COLI	Ceftazidime/avibactam	NA	Disk diffusion	NA	S
1	2	0.008	>64	0.03	16	16	<0.03	0.125	<0.0625	W	W	P	P	W	P	P	P	W	P	H21	2020-01-31	6	B_ESCHR_COLI	Ciprofloxacin	NA	Disk diffusion	NA	S
1	2	0.008	>64	0.03	16	16	<0.03	0.125	<0.0625	W	W	P	P	W	P	P	P	W	P	H21	2020-01-31	6	B_ESCHR_COLI	Gentamicin	NA	Disk diffusion	NA	S
1	2	0.008	>64	0.03	16	16	<0.03	0.125	<0.0625	W	W	P	P	W	P	P	P	W	P	H21	2020-01-31	6	B_ESCHR_COLI	Amikacin	NA	Disk diffusion	NA	S
1	2	0.008	>64	0.03	16	16	<0.03	0.125	<0.0625	W	W	P	P	W	P	P	P	W	P	H21	2020-01-31	6	B_ESCHR_COLI	Tigecycline	NA	Disk diffusion	NA	S
1	2	0.008	>64	0.03	16	16	<0.03	0.125	<0.0625	W	W	P	P	W	P	P	P	W	P	H21	2020-01-31	6	B_ESCHR_COLI	Meropenem	NA	Disk diffusion	NA	R
1	2	0.008	>64	0.03	16	16	<0.03	0.125	<0.0625	W	W	P	P	W	P	P	P	W	P	H21	2020-01-31	6	B_ESCHR_COLI	Ertapenem	NA	Disk diffusion	NA	R
1	2	0.008	>64	0.03	16	16	<0.03	0.125	<0.0625	W	W	P	P	W	P	P	P	W	P	H21	2020-01-31	6	B_ESCHR_COLI	Ampicillin	NA	Disk diffusion	NA	R
1	2	0.008	>64	0.03	16	16	<0.03	0.125	<0.0625	W	P	P	P	P	P	P	P	W	P	H29	2020-03-20	3	B_ESCHR_COLI	amikacin	4	Agar dilution	mg/L	NA
1	2	0.008	>64	0.03	16	16	<0.03	0.125	<0.0625	W	P	P	P	P	P	P	P	W	P	H29	2020-03-20	3	B_ESCHR_COLI	chloramphenicol	>64	Agar dilution	mg/L	NA
1	2	0.008	>64	0.03	16	16	<0.03	0.125	<0.0625	W	P	P	P	P	P	P	P	W	P	H29	2020-03-20	3	B_ESCHR_COLI	ciprofloxacin	>4	Agar dilution	mg/L	NA
1	2	0.008	>64	0.03	16	16	<0.03	0.125	<0.0625	W	P	P	P	P	P	P	P	W	P	H29	2020-03-20	3	B_ESCHR_COLI	gentamicin	>64	Agar dilution	mg/L	NA
1	2	0.008	>64	0.03	16	16	<0.03	0.125	<0.0625	W	P	P	P	P	P	P	P	W	P	H29	2020-03-20	3	B_ESCHR_COLI	meropenem	4	Agar dilution	mg/L	NA
1	2	0.008	>64	0.03	16	16	<0.03	0.125	<0.0625	W	P	P	P	P	P	P	P	W	P	H29	2020-03-20	3	B_ESCHR_COLI	amoxicillin	>64	Agar dilution	mg/L	NA
1	2	0.008	>64	0.03	16	16	<0.03	0.125	<0.0625	W	P	P	P	P	P	P	P	W	P	H29	2020-03-20	3	B_ESCHR_COLI	amoxicillin_clavulanic_acid	>64	Agar dilution	mg/L	NA
1	2	0.008	>64	0.03	16	16	<0.03	0.125	<0.0625	W	P	P	P	P	P	P	P	W	P	H29	2020-03-20	3	B_ESCHR_COLI	cefepime	64	Agar dilution	mg/L	NA
1	2	0.008	>64	0.03	16	16	<0.03	0.125	<0.0625	W	P	P	P	P	P	P	P	W	P	H29	2020-03-20	3	B_ESCHR_COLI	ceftazidime	>64	Agar dilution	mg/L	NA
1	2	0.008	>64	0.03	16	16	<0.03	0.125	<0.0625	W	P	P	P	P	P	P	P	W	P	H29	2020-03-20	3	B_ESCHR_COLI	tigecycline	<0.0625	Agar dilution	mg/L	NA
1	2	0.008	>64	0.03	16	16	<0.03	0.125	<0.0625	W	P	P	P	P	P	P	P	W	P	H29	2020-03-20	3	B_ESCHR_COLI	Co-amoxyclav	NA	Disk diffusion	NA	R
1	2	0.008	>64	0.03	16	16	<0.03	0.125	<0.0625	W	P	P	P	P	P	P	P	W	P	H29	2020-03-20	3	B_ESCHR_COLI	Piperacillin/Tazobactam	NA	Disk diffusion	NA	S
1	2	0.008	>64	0.03	16	16	<0.03	0.125	<0.0625	W	P	P	P	P	P	P	P	W	P	H29	2020-03-20	3	B_ESCHR_COLI	Cefalexin	NA	Disk diffusion	NA	R
1	2	0.008	>64	0.03	16	16	<0.03	0.125	<0.0625	W	P	P	P	P	P	P	P	W	P	H29	2020-03-20	3	B_ESCHR_COLI	Cefpodoxime	NA	Disk diffusion	NA	R
1	2	0.008	>64	0.03	16	16	<0.03	0.125	<0.0625	W	P	P	P	P	P	P	P	W	P	H29	2020-03-20	3	B_ESCHR_COLI	Cefoxitin	NA	Disk diffusion	NA	R
1	2	0.008	>64	0.03	16	16	<0.03	0.125	<0.0625	W	P	P	P	P	P	P	P	W	P	H29	2020-03-20	3	B_ESCHR_COLI	Ceftazidime/avibactam	NA	Disk diffusion	NA	S
1	2	0.008	>64	0.03	16	16	<0.03	0.125	<0.0625	W	P	P	P	P	P	P	P	W	P	H29	2020-03-20	3	B_ESCHR_COLI	Ciprofloxacin	NA	Disk diffusion	NA	R
1	2	0.008	>64	0.03	16	16	<0.03	0.125	<0.0625	W	P	P	P	P	P	P	P	W	P	H29	2020-03-20	3	B_ESCHR_COLI	Gentamicin	NA	Disk diffusion	NA	R
1	2	0.008	>64	0.03	16	16	<0.03	0.125	<0.0625	W	P	P	P	P	P	P	P	W	P	H29	2020-03-20	3	B_ESCHR_COLI	Amikacin	NA	Disk diffusion	NA	S
1	2	0.008	>64	0.03	16	16	<0.03	0.125	<0.0625	W	P	P	P	P	P	P	P	W	P	H29	2020-03-20	3	B_ESCHR_COLI	Tigecycline	NA	Disk diffusion	NA	S
1	2	0.008	>64	0.03	16	16	<0.03	0.125	<0.0625	W	P	P	P	P	P	P	P	W	P	H29	2020-03-20	3	B_ESCHR_COLI	Meropenem	NA	Disk diffusion	NA	S
1	2	0.008	>64	0.03	16	16	<0.03	0.125	<0.0625	W	P	P	P	P	P	P	P	W	P	H29	2020-03-20	3	B_ESCHR_COLI	Ertapenem	NA	Disk diffusion	NA	R
1	2	0.008	>64	0.03	16	16	<0.03	0.125	<0.0625	W	P	P	P	P	P	P	P	W	P	H29	2020-03-20	3	B_ESCHR_COLI	Ampicillin	NA	Disk diffusion	NA	R
1	2	0.008	>64	0.03	16	16	<0.03	0.125	<0.0625	W	W	P	P	W	P	P	W	W	P	H41	2020-07-03	6	B_ESCHR_COLI	amikacin	1	Agar dilution	mg/L	NA
1	2	0.008	>64	0.03	16	16	<0.03	0.125	<0.0625	W	W	P	P	W	P	P	W	W	P	H41	2020-07-03	6	B_ESCHR_COLI	chloramphenicol	2	Agar dilution	mg/L	NA
1	2	0.008	>64	0.03	16	16	<0.03	0.125	<0.0625	W	W	P	P	W	P	P	W	W	P	H41	2020-07-03	6	B_ESCHR_COLI	ciprofloxacin	0.008	Agar dilution	mg/L	NA
1	2	0.008	>64	0.03	16	16	<0.03	0.125	<0.0625	W	W	P	P	W	P	P	W	W	P	H41	2020-07-03	6	B_ESCHR_COLI	gentamicin	2	Agar dilution	mg/L	NA
1	2	0.008	>64	0.03	16	16	<0.03	0.125	<0.0625	W	W	P	P	W	P	P	W	W	P	H41	2020-07-03	6	B_ESCHR_COLI	meropenem	0.25	Agar dilution	mg/L	NA
1	2	0.008	>64	0.03	16	16	<0.03	0.125	<0.0625	W	W	P	P	W	P	P	W	W	P	H41	2020-07-03	6	B_ESCHR_COLI	amoxicillin	>64	Agar dilution	mg/L	NA
1	2	0.008	>64	0.03	16	16	<0.03	0.125	<0.0625	W	W	P	P	W	P	P	W	W	P	H41	2020-07-03	6	B_ESCHR_COLI	amoxicillin_clavulanic_acid	>64	Agar dilution	mg/L	NA
1	2	0.008	>64	0.03	16	16	<0.03	0.125	<0.0625	W	W	P	P	W	P	P	W	W	P	H41	2020-07-03	6	B_ESCHR_COLI	cefepime	0.0625	Agar dilution	mg/L	NA
1	2	0.008	>64	0.03	16	16	<0.03	0.125	<0.0625	W	W	P	P	W	P	P	W	W	P	H41	2020-07-03	6	B_ESCHR_COLI	ceftazidime	0.25	Agar dilution	mg/L	NA
1	2	0.008	>64	0.03	16	16	<0.03	0.125	<0.0625	W	W	P	P	W	P	P	W	W	P	H41	2020-07-03	6	B_ESCHR_COLI	tigecycline	<0.0625	Agar dilution	mg/L	NA
1	2	0.008	>64	0.03	16	16	<0.03	0.125	<0.0625	W	W	P	P	W	P	P	W	W	P	H41	2020-07-03	6	B_ESCHR_COLI	Co-amoxyclav	NA	Disk diffusion	NA	R
1	2	0.008	>64	0.03	16	16	<0.03	0.125	<0.0625	W	W	P	P	W	P	P	W	W	P	H41	2020-07-03	6	B_ESCHR_COLI	Piperacillin/Tazobactam	NA	Disk diffusion	NA	R
1	2	0.008	>64	0.03	16	16	<0.03	0.125	<0.0625	W	W	P	P	W	P	P	W	W	P	H41	2020-07-03	6	B_ESCHR_COLI	Cefalexin	NA	Disk diffusion	NA	S
1	2	0.008	>64	0.03	16	16	<0.03	0.125	<0.0625	W	W	P	P	W	P	P	W	W	P	H41	2020-07-03	6	B_ESCHR_COLI	Cefpodoxime	NA	Disk diffusion	NA	S
1	2	0.008	>64	0.03	16	16	<0.03	0.125	<0.0625	W	W	P	P	W	P	P	W	W	P	H41	2020-07-03	6	B_ESCHR_COLI	Cefoxitin	NA	Disk diffusion	NA	S
1	2	0.008	>64	0.03	16	16	<0.03	0.125	<0.0625	W	W	P	P	W	P	P	W	W	P	H41	2020-07-03	6	B_ESCHR_COLI	Ceftazidime/avibactam	NA	Disk diffusion	NA	S
1	2	0.008	>64	0.03	16	16	<0.03	0.125	<0.0625	W	W	P	P	W	P	P	W	W	P	H41	2020-07-03	6	B_ESCHR_COLI	Ciprofloxacin	NA	Disk diffusion	NA	S
1	2	0.008	>64	0.03	16	16	<0.03	0.125	<0.0625	W	W	P	P	W	P	P	W	W	P	H41	2020-07-03	6	B_ESCHR_COLI	Gentamicin	NA	Disk diffusion	NA	S
1	2	0.008	>64	0.03	16	16	<0.03	0.125	<0.0625	W	W	P	P	W	P	P	W	W	P	H41	2020-07-03	6	B_ESCHR_COLI	Amikacin	NA	Disk diffusion	NA	S
1	2	0.008	>64	0.03	16	16	<0.03	0.125	<0.0625	W	W	P	P	W	P	P	W	W	P	H41	2020-07-03	6	B_ESCHR_COLI	Tigecycline	NA	Disk diffusion	NA	S
1	2	0.008	>64	0.03	16	16	<0.03	0.125	<0.0625	W	W	P	P	W	P	P	W	W	P	H41	2020-07-03	6	B_ESCHR_COLI	Ertapenem	NA	Disk diffusion	NA	R
1	2	0.008	>64	0.03	16	16	<0.03	0.125	<0.0625	W	W	P	P	W	P	P	W	W	P	H41	2020-07-03	6	B_ESCHR_COLI	Ampicillin	NA	Disk diffusion	NA	R
1	2	0.008	>64	0.03	16	16	<0.03	0.125	<0.0625	W	W	P	P	P	P	P	W	P	P	H49	2020-11-16	6	B_ESCHR_COLI	amikacin	2	Agar dilution	mg/L	NA
1	2	0.008	>64	0.03	16	16	<0.03	0.125	<0.0625	W	W	P	P	P	P	P	W	P	P	H49	2020-11-16	6	B_ESCHR_COLI	chloramphenicol	2	Agar dilution	mg/L	NA
