study_accession	sample_accession	experiment_accession	run_accession	tax_id	scientific_name	fastq_ftp	submitted_ftp	sra_ftp
PRJEB4681	SAMEA2204355	ERX401313	ERR435038	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR435/ERR435038/ERR435038_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR435/ERR435038/ERR435038_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR435/ERR435038/11658_8#35.cram	
PRJEB4681	SAMEA2204372	ERX401314	ERR435039	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR435/ERR435039/ERR435039_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR435/ERR435039/ERR435039_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR435/ERR435039/11658_8#36.cram	
PRJEB4681	SAMEA2204379	ERX401315	ERR435040	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR435/ERR435040/ERR435040_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR435/ERR435040/ERR435040_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR435/ERR435040/11658_8#37.cram	
PRJEB4681	SAMEA2204384	ERX401316	ERR435041	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR435/ERR435041/ERR435041_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR435/ERR435041/ERR435041_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR435/ERR435041/11658_8#38.cram	
PRJEB4681	SAMEA2204386	ERX401317	ERR435042	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR435/ERR435042/ERR435042_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR435/ERR435042/ERR435042_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR435/ERR435042/11658_8#39.cram	
PRJEB4681	SAMEA2204402	ERX401318	ERR435043	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR435/ERR435043/ERR435043_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR435/ERR435043/ERR435043_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR435/ERR435043/11658_8#40.cram	
PRJEB4681	SAMEA2204408	ERX401319	ERR435044	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR435/ERR435044/ERR435044_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR435/ERR435044/ERR435044_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR435/ERR435044/11658_8#41.cram	
PRJEB4681	SAMEA2204409	ERX401320	ERR435045	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR435/ERR435045/ERR435045_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR435/ERR435045/ERR435045_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR435/ERR435045/11658_8#42.cram	
PRJEB4681	SAMEA2204417	ERX401321	ERR435046	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR435/ERR435046/ERR435046_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR435/ERR435046/ERR435046_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR435/ERR435046/11658_8#43.cram	
PRJEB4681	SAMEA2204526	ERX401322	ERR435047	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR435/ERR435047/ERR435047_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR435/ERR435047/ERR435047_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR435/ERR435047/11658_8#44.cram	
PRJEB4681	SAMEA2204529	ERX401323	ERR435048	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR435/ERR435048/ERR435048_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR435/ERR435048/ERR435048_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR435/ERR435048/11658_8#45.cram	
PRJEB4681	SAMEA2204534	ERX401324	ERR435049	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR435/ERR435049/ERR435049_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR435/ERR435049/ERR435049_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR435/ERR435049/11658_8#46.cram	
PRJEB4681	SAMEA2204536	ERX401325	ERR435050	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR435/ERR435050/ERR435050_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR435/ERR435050/ERR435050_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR435/ERR435050/11658_8#47.cram	
PRJEB4681	SAMEA2204537	ERX401326	ERR435051	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR435/ERR435051/ERR435051_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR435/ERR435051/ERR435051_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR435/ERR435051/11658_8#48.cram	
PRJEB4681	SAMEA2204538	ERX401327	ERR435052	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR435/ERR435052/ERR435052_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR435/ERR435052/ERR435052_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR435/ERR435052/11658_8#49.cram	
PRJEB4681	SAMEA2204541	ERX401328	ERR435053	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR435/ERR435053/ERR435053_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR435/ERR435053/ERR435053_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR435/ERR435053/11658_8#50.cram	
PRJEB4681	SAMEA2204545	ERX401329	ERR435054	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR435/ERR435054/ERR435054_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR435/ERR435054/ERR435054_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR435/ERR435054/11658_8#51.cram	
PRJEB4681	SAMEA2204559	ERX401330	ERR435055	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR435/ERR435055/ERR435055_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR435/ERR435055/ERR435055_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR435/ERR435055/11658_8#52.cram	
PRJEB4681	SAMEA2204561	ERX401331	ERR435056	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR435/ERR435056/ERR435056_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR435/ERR435056/ERR435056_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR435/ERR435056/11658_8#53.cram	
PRJEB4681	SAMEA2204575	ERX401332	ERR435057	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR435/ERR435057/ERR435057_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR435/ERR435057/ERR435057_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR435/ERR435057/11658_8#54.cram	
PRJEB4681	SAMEA2204577	ERX401333	ERR435058	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR435/ERR435058/ERR435058_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR435/ERR435058/ERR435058_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR435/ERR435058/11658_8#55.cram	
PRJEB4681	SAMEA2204691	ERX401334	ERR435059	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR435/ERR435059/ERR435059_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR435/ERR435059/ERR435059_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR435/ERR435059/11658_8#56.cram	
PRJEB4681	SAMEA2204698	ERX401335	ERR435060	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR435/ERR435060/ERR435060_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR435/ERR435060/ERR435060_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR435/ERR435060/11658_8#57.cram	
PRJEB4681	SAMEA2204724	ERX401336	ERR435061	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR435/ERR435061/ERR435061_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR435/ERR435061/ERR435061_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR435/ERR435061/11658_8#58.cram	
PRJEB4681	SAMEA2204740	ERX401337	ERR435062	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR435/ERR435062/ERR435062_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR435/ERR435062/ERR435062_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR435/ERR435062/11658_8#59.cram	
PRJEB4681	SAMEA2204885	ERX401338	ERR435063	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR435/ERR435063/ERR435063_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR435/ERR435063/ERR435063_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR435/ERR435063/11658_8#60.cram	
PRJEB4681	SAMEA2204894	ERX401339	ERR435064	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR435/ERR435064/ERR435064_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR435/ERR435064/ERR435064_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR435/ERR435064/11658_8#61.cram	
PRJEB4681	SAMEA2204916	ERX401340	ERR435065	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR435/ERR435065/ERR435065_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR435/ERR435065/ERR435065_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR435/ERR435065/11658_8#62.cram	
PRJEB4681	SAMEA2204919	ERX401341	ERR435066	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR435/ERR435066/ERR435066_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR435/ERR435066/ERR435066_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR435/ERR435066/11658_8#63.cram	
PRJEB4681	SAMEA2204930	ERX401342	ERR435067	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR435/ERR435067/ERR435067_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR435/ERR435067/ERR435067_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR435/ERR435067/11658_8#64.cram	
PRJEB4681	SAMEA2204933	ERX401343	ERR435068	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR435/ERR435068/ERR435068_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR435/ERR435068/ERR435068_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR435/ERR435068/11658_8#65.cram	
PRJEB4681	SAMEA2204955	ERX401344	ERR435069	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR435/ERR435069/ERR435069_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR435/ERR435069/ERR435069_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR435/ERR435069/11658_8#66.cram	
PRJEB4681	SAMEA2204956	ERX401345	ERR435070	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR435/ERR435070/ERR435070_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR435/ERR435070/ERR435070_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR435/ERR435070/11658_8#67.cram	
PRJEB4681	SAMEA2204957	ERX401346	ERR435071	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR435/ERR435071/ERR435071_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR435/ERR435071/ERR435071_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR435/ERR435071/11658_8#68.cram	
PRJEB4681	SAMEA2204969	ERX401347	ERR435072	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR435/ERR435072/ERR435072_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR435/ERR435072/ERR435072_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR435/ERR435072/11658_8#69.cram	
PRJEB4681	SAMEA2204976	ERX401348	ERR435073	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR435/ERR435073/ERR435073_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR435/ERR435073/ERR435073_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR435/ERR435073/11658_8#70.cram	
PRJEB4681	SAMEA2204980	ERX401349	ERR435074	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR435/ERR435074/ERR435074_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR435/ERR435074/ERR435074_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR435/ERR435074/11658_8#71.cram	
PRJEB4681	SAMEA2204981	ERX401350	ERR435075	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR435/ERR435075/ERR435075_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR435/ERR435075/ERR435075_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR435/ERR435075/11658_8#72.cram	
PRJEB4681	SAMEA2204982	ERX401351	ERR435076	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR435/ERR435076/ERR435076_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR435/ERR435076/ERR435076_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR435/ERR435076/11658_8#73.cram	
PRJEB4681	SAMEA2204984	ERX401352	ERR435077	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR435/ERR435077/ERR435077_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR435/ERR435077/ERR435077_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR435/ERR435077/11658_8#74.cram	
PRJEB4681	SAMEA2204985	ERX401353	ERR435078	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR435/ERR435078/ERR435078_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR435/ERR435078/ERR435078_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR435/ERR435078/11658_8#75.cram	
PRJEB4681	SAMEA2204987	ERX401354	ERR435079	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR435/ERR435079/ERR435079_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR435/ERR435079/ERR435079_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR435/ERR435079/11658_8#76.cram	
PRJEB4681	SAMEA2204993	ERX401355	ERR435080	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR435/ERR435080/ERR435080_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR435/ERR435080/ERR435080_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR435/ERR435080/11658_8#77.cram	
PRJEB4681	SAMEA2204994	ERX401356	ERR435081	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR435/ERR435081/ERR435081_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR435/ERR435081/ERR435081_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR435/ERR435081/11658_8#78.cram	
PRJEB4681	SAMEA2204997	ERX401357	ERR435082	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR435/ERR435082/ERR435082_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR435/ERR435082/ERR435082_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR435/ERR435082/11658_8#79.cram	
PRJEB4681	SAMEA2205003	ERX401358	ERR435083	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR435/ERR435083/ERR435083_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR435/ERR435083/ERR435083_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR435/ERR435083/11658_8#80.cram	
PRJEB4681	SAMEA2205004	ERX401359	ERR435084	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR435/ERR435084/ERR435084_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR435/ERR435084/ERR435084_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR435/ERR435084/11658_8#81.cram	
PRJEB4681	SAMEA2205005	ERX401360	ERR435085	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR435/ERR435085/ERR435085_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR435/ERR435085/ERR435085_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR435/ERR435085/11658_8#82.cram	
PRJEB4681	SAMEA2205009	ERX401361	ERR435086	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR435/ERR435086/ERR435086_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR435/ERR435086/ERR435086_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR435/ERR435086/11658_8#83.cram	
PRJEB4681	SAMEA2205017	ERX401362	ERR435087	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR435/ERR435087/ERR435087_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR435/ERR435087/ERR435087_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR435/ERR435087/11658_8#84.cram	
PRJEB4681	SAMEA2205019	ERX401363	ERR435088	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR435/ERR435088/ERR435088_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR435/ERR435088/ERR435088_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR435/ERR435088/11658_8#85.cram	
PRJEB4681	SAMEA2205021	ERX401364	ERR435089	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR435/ERR435089/ERR435089_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR435/ERR435089/ERR435089_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR435/ERR435089/11658_8#86.cram	
PRJEB4681	SAMEA2205025	ERX401365	ERR435090	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR435/ERR435090/ERR435090_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR435/ERR435090/ERR435090_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR435/ERR435090/11658_8#87.cram	
PRJEB4681	SAMEA2205037	ERX401366	ERR435091	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR435/ERR435091/ERR435091_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR435/ERR435091/ERR435091_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR435/ERR435091/11658_8#88.cram	
PRJEB4681	SAMEA2205038	ERX401367	ERR435092	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR435/ERR435092/ERR435092_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR435/ERR435092/ERR435092_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR435/ERR435092/11658_8#89.cram	
PRJEB4681	SAMEA2205040	ERX401368	ERR435093	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR435/ERR435093/ERR435093_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR435/ERR435093/ERR435093_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR435/ERR435093/11658_8#90.cram	
PRJEB4681	SAMEA2205051	ERX401369	ERR435094	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR435/ERR435094/ERR435094_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR435/ERR435094/ERR435094_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR435/ERR435094/11658_8#91.cram	
PRJEB4681	SAMEA2205060	ERX401370	ERR435095	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR435/ERR435095/ERR435095_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR435/ERR435095/ERR435095_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR435/ERR435095/11658_8#92.cram	
PRJEB4681	SAMEA2205401	ERX401371	ERR435096	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR435/ERR435096/ERR435096_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR435/ERR435096/ERR435096_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR435/ERR435096/11658_8#93.cram	
PRJEB4681	SAMEA2205415	ERX401372	ERR435097	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR435/ERR435097/ERR435097_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR435/ERR435097/ERR435097_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR435/ERR435097/11658_8#94.cram	
PRJEB4681	SAMEA2205509	ERX401373	ERR435098	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR435/ERR435098/ERR435098_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR435/ERR435098/ERR435098_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR435/ERR435098/11658_8#95.cram	
PRJEB4681	SAMEA2205510	ERX401374	ERR435099	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR435/ERR435099/ERR435099_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR435/ERR435099/ERR435099_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR435/ERR435099/11658_8#96.cram	
PRJEB4681	SAMEA2204282	ERX401375	ERR435100	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR435/ERR435100/ERR435100_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR435/ERR435100/ERR435100_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR435/ERR435100/11679_4#1.cram	
PRJEB4681	SAMEA2204419	ERX401376	ERR435101	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR435/ERR435101/ERR435101_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR435/ERR435101/ERR435101_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR435/ERR435101/11679_4#2.cram	
PRJEB4681	SAMEA2204428	ERX401377	ERR435102	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR435/ERR435102/ERR435102_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR435/ERR435102/ERR435102_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR435/ERR435102/11679_4#3.cram	
PRJEB4681	SAMEA2204447	ERX401378	ERR435103	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR435/ERR435103/ERR435103_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR435/ERR435103/ERR435103_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR435/ERR435103/11679_4#4.cram	
PRJEB4681	SAMEA2204452	ERX401379	ERR435104	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR435/ERR435104/ERR435104_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR435/ERR435104/ERR435104_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR435/ERR435104/11679_4#5.cram	
PRJEB4681	SAMEA2204462	ERX401380	ERR435105	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR435/ERR435105/ERR435105_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR435/ERR435105/ERR435105_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR435/ERR435105/11679_4#6.cram	
PRJEB4681	SAMEA2204466	ERX401381	ERR435106	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR435/ERR435106/ERR435106_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR435/ERR435106/ERR435106_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR435/ERR435106/11679_4#7.cram	
PRJEB4681	SAMEA2204487	ERX401382	ERR435107	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR435/ERR435107/ERR435107_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR435/ERR435107/ERR435107_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR435/ERR435107/11679_4#8.cram	
PRJEB4681	SAMEA2204490	ERX401383	ERR435108	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR435/ERR435108/ERR435108_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR435/ERR435108/ERR435108_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR435/ERR435108/11679_4#9.cram	
PRJEB4681	SAMEA2204500	ERX401384	ERR435109	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR435/ERR435109/ERR435109_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR435/ERR435109/ERR435109_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR435/ERR435109/11679_4#10.cram	
PRJEB4681	SAMEA2204510	ERX401385	ERR435110	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR435/ERR435110/ERR435110_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR435/ERR435110/ERR435110_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR435/ERR435110/11679_4#11.cram	
PRJEB4681	SAMEA2204519	ERX401386	ERR435111	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR435/ERR435111/ERR435111_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR435/ERR435111/ERR435111_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR435/ERR435111/11679_4#12.cram	
